id,name,streetaddress,latlng,postal,province,lic_status,citytown,lic_number,distance,tool_tip_id,lic_first_issue,lic_conditions,applicant_legal_name,app_streetaddress,app_streetaddress2,app_unitnumber,app_citytown,app_prov,app_postal,app_pci,phone,fax,website,email,primary_contact,management,lic_other_information,careservices,capacity,sprinklers_all,sprinklers_nsuites,sprinklers_locations,lic_conditions_details,documents,show_reports,revoked_w_notes,previously_known_as
6107de5dc0e17,Sunrise Senior Living of Erin Mills,4046 Erin Mills Parkway,"43.5489853,-79.6880865",L5L 2W7,null,Issued,Mississauga,T0198,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5af3499,Sunrise Senior Living of Mississauga,1279 Burnhamthorpe Road E.,"43.6209598,-79.6055517",L4Y 3V7,null,Issued,Mississauga,T0201,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5b0a70f,Sunrise Senior Living of Oakville,456 Trafalgar Road,"43.4539653,-79.6806431",L6J 7X1,null,Issued,Oakville,T0203,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de65a6929,Sunrise Senior Living of Richmond Hill,9800 Yonge Street,"43.8657954,-79.4367203",L4C 0P5,null,Issued,Richmond Hill,T0204,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5b47574,Sunrise Senior Living of Unionville,38 Swansea Road,"43.8630764,-79.2991071",L3R 5K2,null,Issued,Markham,T0202,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de59cdac0,Sunrise Senior Living of Windsor,5065 Riverside Drive E.,"42.328823,-82.977457",N8Y 5B3,null,Issued,Windsor,S0171,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de64a05e5,St. Hilda's Towers,2339 Dufferin Street,"43.694771,-79.4494602",M6E 4Z5,null,Issued,Toronto,T0129,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5d9c7e4,St. Charles Village,30 Nova Crescent,"42.9824992,-79.2567356",L3C 6P8,null,Issued,Welland,S0129,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de4dbac9d,Supples Landing Retirement Residence,201 Joseph Street,"45.8296882,-77.1109031",K8A 8J2,null,Issued,Pembroke,N0016,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de63b79fc,Sheridan Lodge,6 Sheridan Street,"43.1440048,-80.2660064",N3T 2P6,null,Issued with conditions,Brantford,S0161,null,123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5a5f3c2,Sepoy Manor,543 Gough Street  PO BOX 98,"43.9646356,-81.5107125",N0G 2H0,null,Issued,Lucknow,S0119,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de613817b,Serenity Barrie,410 Hurst Drive,"44.3733308,-79.6683202",L4N 6N1,null,Issued,Barrie,N0418,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5d0bd71,Serenity Blenheim Independent Living Inc.,84 Marlborough Street N.,"42.3332373,-82.0031163",N0P 1A0,null,Issued with conditions,Blenheim,S0509,null,123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6902d9e,Serenity Seniors Residence,35 Tudhope Street,"45.3606977,-80.0274181",P2A 2H9,null,Issued,Parry Sound,N0505,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5875ebb,Serenity-Durham,618 William Street   PO Box 1134,"44.158755,-80.8162459",N0G 1R0,null,Issued,Durham,S0114,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5f5c101,Shalom Gardens Apartments,12 Bartlett Avenue,"43.186973,-79.5245479",L3M 4N5,null,Issued,Grimsby,S0140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de61aa48c,Sharbot Lake Retirement Ltd.,14244 Road 38,"44.77282,-76.6857206",K0H 2P0,null,Issued,Sharbot Lake,N0473,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de55d0429,Shelburne Retirement Community,200 Robert Street,"44.0830101,-80.2042088",L9V 3S1,null,Issued,Shelburne,T0489,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5a71571,Shepherd Terrace Retirement Residence,3758 Sheppard Avenue E.,"43.7818266,-79.2951127",M1T 3K9,null,Issued,Toronto,T0012,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6372401,Shorthills Villa Retirement Community,1532 Pelham Street N.,"43.0465952,-79.2860743",L0S 1E3,null,Issued,Fonthill,S0011,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de66a89ab,St. Bernard's Residence,685 Finch Avenue W.,"43.770935,-79.456818",M2R 1P2,null,Issued,Toronto,T0138,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de615cea4,Simcoe Heritage Retirement Home,182 Norfolk Street S.,"42.8330959,-80.3030821",N3Y 2W4,null,Issued with conditions,Simcoe,S0506,null,123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de61cf8b3,Simcoe Terrace,44 Donald Street,"44.3867955,-79.7019715",L4N 1E3,null,Issued,Barrie,N0481,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5891a1c,Soaring Eagle Retirement Living,479 Hughes Street,"42.5879536,-82.1842751",N0P 1M0,null,Issued,Dresden,S0496,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de67290fc,Sorrento Retirement Residence,10 Station Road,"43.8738376,-79.7446098",L7E 4L3,null,Issued,Bolton,T0587,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e8c64b,Southbrook Retirement Residence,400 Ray Lawson Boulevard,"43.653911,-79.7323196",L6Y 4G4,null,Issued,Brampton,T0590,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5385c42,Southgate Village,38 Park Street,"42.0283349,-82.7392284",N9Y 1N4,null,Issued,Kingsville,S0128,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Southgate Residence Retirement Home"",""until"":""December 21, 2017""}]"
6107de60887af,Spruce Hill Lodge,200 Bruce Avenue W.,"48.4779153,-81.2171067",P0N 1H0,null,Issued,South Porcupine,N0090,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de672cb75,St. Andrew's Residence,99 Park Street,"42.402385,-82.1797411",N7M 3R5,null,Issued,Chatham,S0196,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e88f85,St. Angela's Meadow Retirement Lodge,20 Merici Way,"42.4022379,-82.2211618", N7L 3L8,null,Issued,Chatham,S0491,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de53c6e44,Sunset Cove Retirement Living,53 Long Sault Drive,"45.0292753,-74.8930442",K0C 1P0,null,Issued,Long Sault,N0166,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Long Sault Villa"",""until"":""May 12, 2017""}]"
6107de6132339,Symphony Senior Living Kanata,27 Weaver Crescent,"45.323859,-75.9241372",K2K 2Z8,null,Issued,Kanata,N0271,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de67855e5,The Royal Henley Retirement Community,582 Ontario Street,"43.1942635,-79.2595274",L2N 0A2,null,Issued,St. Catharines,S0229,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de55a4576,The Meadows of Aurora,440 William Graham Drive,"44.0185426,-79.4246423",L4G 1X5,null,Issued,Aurora,T0603,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de63993a9,The Home in Muskoka,62 South Mary Lake Road,"45.1959339,-79.3117237",P0B 1L0,null,Issued,Port Sydney,N0334,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de630454b,The Jacob Senior Living,5082 Alyssa Drive,"43.1698457,-79.480234",L0R 1B2,null,Issued,Beamsville,S0520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de602aa5d,The Kensington,25 Lakeshore Road W.,"43.4419482,-79.6726073",L6K 1C6,null,Issued,Oakville,T0271,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6537e22,The Landmark Assisted Living,130 New Densmore Road,"43.9836064,-78.1719501",K9A 5W2,null,Issued,Cobourg,T0237,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de615149a,The LeBlanc Rest Home,40 Toronto Street,"44.1137739,-79.5716677",L3Z 1N6,null,Issued,Bradford,T0114,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de68bd8f9,The Manor at Gravenhurst,300 Muskoka Road N.,"44.921836,-79.374517",P1P 1N8,null,Issued,Gravenhurst,N0356,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de66ab0c0,The Manor Village at London,230 Victoria Street,"43.0046312,-81.2570027",N6A 2C2,null,Issued,London,S0396,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5b29bd9,The Maples of Picton,1133 County Road 5,"44.0474777,-77.1465561",K0K 2T0,null,Issued,Picton,N0402,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de682871a,The Mayfield Retirement Residence,248 Park Street W.,"44.7120915,-75.5190109",K0E 1T0,null,Issued,Prescott,N0354,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de64ac7e5,The Meadows of Wheatley Ltd.,21205 Pier Road,"42.0885409,-82.4606362",N0P 2P0,null,Issued,Wheatley,S0529,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de685b67d,The Halliday House,166 1st Avenue N. PO Box 980,"44.3085201,-81.0969321",N0G 1L0,null,Issued,Chesley,S0240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e7e0d1,The Millwood,921 Millwood Road,"43.7029216,-79.3635397",M4G 1X2,null,Issued,Toronto,T0390,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de674f3ba,The Palace,69 St. Paul Street,"45.3110799,-74.632864",K0C 1A0,null,Issued,Alexandria,N0280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de60bd932,The Ravines,626 Prado Private,"45.3497009,-75.7064314",K2E 0B3,null,Issued,Ottawa,N0142,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de65349fd,The Ravines Seniors' Suites,636 Prado Private,"45.3497963,-75.7060105",K2E 0B6,null,Issued,Ottawa,N0274,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de605abf0,The Renoir,270 Doak Lane,"44.0551149,-79.4357092",L3Y 0A5,null,Issued,Newmarket,T0452,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de628d9f3,The Richmond Retirement Residence,175 North Front Street,"44.1780163,-77.3906226",K8P 4Y8,null,Issued,Belleville,N0362,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5b101ad,The River Garden Retirement Residence,18 Oak Street,"45.1397335,-74.5013697",K0C 1N0,null,Issued,Lancaster,N0155,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de664533d,The Riverine Independent and Retirement Living,328 Dundas Street W.,"44.2391968,-76.9632147",K7R 4B5,null,Issued,Napanee,N0105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6396276,The Roxborough Retirement Residence,1 Roxborough Road,"44.0611517,-79.4488771",L3Y 2P8,null,Issued,Newmarket,T0076,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de56604fb,The Helping Hand on Rhapsody,10 Rhapsody Crescent,"43.787332,-79.741817",L6P 4E7,null,Issued,Brampton,T0512,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de627c09c,The Erinview,2630 Fifth Line W.,"43.5341463,-79.6660754",L5K 0A8,null,Issued,Mississauga,T0045,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de64b2159,Symphony Senior Living Orleans,6419 Lumberman Way,"45.4716061,-75.5295819",K1C 6E8,null,Issued,Orleans,N0272,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de60b17f6,The Briton House,700 & 720 Mount Pleasant Road,"43.706537,-79.3898153",M4S 2N4,null,Issued,Toronto,T0034,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de694048e,Tapestry at Village Gate West,15 Summerland Terrace,"43.6439842,-79.5322005",M9A 0B5,null,Issued,Toronto,T0551,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5ae685f,Tara Retirement Home,843 Mohawk Road E.,"43.21727,-79.8345326",L8T 2R4,null,Issued,Hamilton,S0381,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de4fda817,Telfer Place,245 Grand River Street N.,"43.20739,-80.3864945",N3L 3V8,null,Issued,Paris,S0175,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de638d8bd,Terrace Gardens,3705 Bathurst Street,"43.7353736,-79.4331152",M6A 2E8,null,Issued,Toronto,T0573,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5985136,Terraces of Baycrest,55 Ameer Avenue,"43.728655,-79.4401354",M6A 2Z1,null,Issued,Toronto,T0021,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5991635,The Amberwood Suites,1385 Regent Street S.,"46.4616708,-81.0110073",P3E 3Z1,null,Issued,Sudbury,N0440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de644f013,The Annex,123 Spadina Road,"43.6716688,-79.4053568",M5R 2T1,null,Issued,Toronto,T0427,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
